,Produktname,Line,Charge,Uhrzeit,L,a,b,YI,Beginn,Ende,current_time,Stamp,Temperatures_Reg02_Sps_Istwert,Temperatures_Reg03_Sps_Istwert,Temperatures_Reg04_Sps_Istwert,Temperatures_Reg05_Sps_Istwert,Temperatures_Reg06_Sps_Istwert,Temperatures_Reg07_Sps_Istwert,Temperatures_Reg08_Sps_Istwert,Temperatures_Reg09_Sps_Istwert,Temperatures_Reg10_Sps_Istwert,Temperatures_Reg11_Sps_Istwert,Temperatures_Reg12_Sps_Istwert,Temperatures_Reg02_Pc_Sollwert,Temperatures_Reg03_Pc_Sollwert,Temperatures_Reg04_Pc_Sollwert,Temperatures_Reg05_Pc_Sollwert,Temperatures_Reg06_Pc_Sollwert,Temperatures_Reg07_Pc_Sollwert,Temperatures_Reg08_Pc_Sollwert,Temperatures_Reg09_Pc_Sollwert,Temperatures_Reg10_Pc_Sollwert,Temperatures_Reg11_Pc_Sollwert,Temperatures_Reg12_Pc_Sollwert,Feeder_DosSum_Sps_Durchsatz_Istwert,Feeder_DosSum_Pc_Durchsatz_Sollwert,Feeder_Dos01_Sps_Durchsatz_Istwert,Feeder_Dos02_Sps_Durchsatz_Istwert,Feeder_Dos03_Sps_Durchsatz_Istwert,Feeder_Dos04_Sps_Durchsatz_Istwert,Feeder_Dos05_Sps_Durchsatz_Istwert,Feeder_Dos06_Sps_Durchsatz_Istwert,Feeder_Dos07_Sps_Durchsatz_Istwert,Feeder_Dos08_Sps_Durchsatz_Istwert,Feeder_Dos01_Pc_Durchsatz_Sollwert,Feeder_Dos02_Pc_Durchsatz_Sollwert,Feeder_Dos03_Pc_Durchsatz_Sollwert,Feeder_Dos04_Pc_Durchsatz_Sollwert,Feeder_Dos05_Pc_Durchsatz_Sollwert,Feeder_Dos06_Pc_Durchsatz_Sollwert,Feeder_Dos07_Pc_Durchsatz_Sollwert,Feeder_Dos08_Pc_Durchsatz_Sollwert,Misc_Hat_Sps_Drehzahl_Istwert,Misc_Hat_Pc_Drehzahl_Sollwert,Misc_Hat_Sps_Drehmoment_Istwert,Temperatures_AE_Materialtemperatur01,Temperatures_AE_Materialtemperatur02,Misc_Mtd01_Sps_Istwert,Feeder_Dos01_Sps_MotorStellwert,Feeder_Dos02_Sps_MotorStellwert,Feeder_Dos03_Sps_MotorStellwert,Feeder_Dos04_Sps_MotorStellwert,Feeder_Dos05_Sps_MotorStellwert,Feeder_Dos06_Sps_MotorStellwert,Feeder_Dos07_Sps_MotorStellwert,Feeder_Dos08_Sps_MotorStellwert,Feeder_Dos01_Sps_Dosierfaktor,Feeder_Dos02_Sps_Dosierfaktor,Feeder_Dos03_Sps_Dosierfaktor,Feeder_Dos04_Sps_Dosierfaktor,Feeder_Dos05_Sps_Dosierfaktor,Feeder_Dos06_Sps_Dosierfaktor,Feeder_Dos07_Sps_Dosierfaktor,Feeder_Dos08_Sps_Dosierfaktor,Feeder_Dos01_Sps_MotorDrehzahl,Feeder_Dos02_Sps_MotorDrehzahl,Feeder_Dos03_Sps_MotorDrehzahl,Feeder_Dos04_Sps_MotorDrehzahl,Feeder_Dos05_Sps_MotorDrehzahl,Feeder_Dos06_Sps_MotorDrehzahl,Feeder_Dos07_Sps_MotorDrehzahl,Feeder_Dos08_Sps_MotorDrehzahl,Feeder_Dos01_Sps_Nettogewicht,Feeder_Dos02_Sps_Nettogewicht,Feeder_Dos03_Sps_Nettogewicht,Feeder_Dos04_Sps_Nettogewicht,Feeder_Dos05_Sps_Nettogewicht,Feeder_Dos06_Sps_Nettogewicht,Feeder_Dos07_Sps_Nettogewicht,Feeder_Dos08_Sps_Nettogewicht
39,BP 110/02 (717221),ZSK 70.4,22010675,18:00,76.5,3.63,22.43,48.48,19.09.2022 09:00:00,20.09.2022 01:00:00,2022-09-19 18:00:00,2022-09-19 18:00:59,184.9,184.5,169.5,145.1,145.0,145.1,165.0,154.8,99.9,166.5,150.4,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,141.0,799.801452636719,800.000061035156,480.799560546875,0.0,309.406066894531,6.40241432189942,0.0,3.19344520568848,0.0,0.0,480.799987792969,0.0,309.600006103516,6.40000057220459,0.0,3.20000028610229,0.0,0.0,359.9,360.0,71.2,25.9,212.2,5.1,75.6399993896484,0.0,52.2799987792969,6.65999984741211,0.0,25.4799995422363,0.0,0.0,631.722045898438,586.84375,593.255126953125,97.1211853027344,34.3746032714844,12.8822822570801,250.0,96.193359375,2271.0,0.0,1560.0,200.0,0.0,763.0,0.0,0.0,49.4356002807617,47.8915939331055,49.2578125,13.8050842285156,12.6206665039063,6.09976959228516,0.0,0.0
40,BP 110/02 (717221),ZSK 70.5,22010675,18:00,75.61,4.3,22.31,49.31,19.09.2022 09:00:00,20.09.2022 01:00:00,2022-09-19 18:00:00,2022-09-19 18:00:53,185.5,185.8,169.5,144.4,144.8,145.1,187.0,162.5,99.9,173.0,155.8,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,800.111328125,800.0,480.594299316406,0.0,309.605651855469,6.40109443664551,0.0,3.19495725631714,0.0,0.0,480.799987792969,0.0,309.600006103516,6.40000057220459,0.0,3.19999980926514,0.0,0.0,358.8,360.0,74.1,199.8,172.4,3.9,70.3999938964844,0.0,56.4000015258789,7.4399995803833,0.0,9.61999893188477,0.0,0.0,683.637084960938,430.10205078125,547.483032226563,85.6023406982422,28.028263092041,33.5643768310547,94.3487854003906,65.5418090820313,2112.0,0.0,1689.0,460.0,0.0,288.0,0.0,0.0,47.7784881591797,1.25310134887695,51.0896911621094,15.5235748291016,40.4332275390625,7.00057601928711,0.0,0.0
41,BP 110/02 (717221),ZSK 70.4,22010676,6:00,76.64,3.4,20.64,45.1,19.09.2022 09:45:00,20.09.2022 09:45:00,2022-09-20 06:00:00,2022-09-20 06:00:48,185.2,186.0,169.4,144.9,144.9,145.7,165.5,154.3,100.1,166.4,151.7,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,142.0,800.032958984375,800.000061035156,481.448974609375,0.0,309.007446289062,6.38547801971436,0.0,3.20658493041992,0.0,0.0,480.799987792969,0.0,309.600006103516,6.40000057220459,0.0,3.20000028610229,0.0,0.0,359.9,360.0,73.4,27.4,212.4,5.1,75.0399932861328,0.0,51.9799957275391,6.85999965667725,0.0,24.7799987792969,0.0,0.0,635.087646484375,586.84375,601.093139648438,96.3106689453125,34.3746032714844,12.8725032806396,250.0,96.193359375,2262.0,0.0,1558.0,204.0,0.0,743.0,0.0,0.0,49.9411163330078,47.9242095947266,46.3279876708984,20.3216323852539,12.4443664550781,9.00548553466797,0.0,0.0
42,BP 110/02 (717221),ZSK 70.5,22010676,6:00,75.4,4.28,22.8,50.23,19.09.2022 09:45:00,20.09.2022 09:45:00,2022-09-20 06:00:00,2022-09-20 06:00:58,184.8,185.3,170.4,145.6,144.7,145.0,185.9,159.5,100.2,173.2,156.0,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,799.832275390625,800.0,480.796142578125,0.0,309.443603515625,6.40342235565186,0.0,3.18908452987671,0.0,0.0,480.799987792969,0.0,309.600006103516,6.40000057220459,0.0,3.19999980926514,0.0,0.0,358.8,360.0,72.1,200.8,172.9,3.7,70.0999908447266,0.0,55.6199951171875,7.59999942779541,0.0,9.61999893188477,0.0,0.0,684.7412109375,430.10205078125,559.19482421875,84.1138153076172,28.028263092041,33.4642562866211,94.3487854003906,65.5418090820313,2102.0,0.0,1667.0,468.0,0.0,288.0,0.0,0.0,48.6031036376953,1.17000198364258,46.34326171875,19.2802505493164,40.2965774536133,8.94375228881836,0.0,0.0
43,BP 110/02 (717221),ZSK 70.4,22010695,18:00,76.24,3.53,21.61,47.1,19.09.2022 09:00:00,20.09.2022 01:00:00,2022-09-19 18:00:00,2022-09-19 18:00:59,184.9,184.5,169.5,145.1,145.0,145.1,165.0,154.8,99.9,166.5,150.4,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,141.0,799.801452636719,800.000061035156,480.799560546875,0.0,309.406066894531,6.40241432189942,0.0,3.19344520568848,0.0,0.0,480.799987792969,0.0,309.600006103516,6.40000057220459,0.0,3.20000028610229,0.0,0.0,359.9,360.0,71.2,25.9,212.2,5.1,75.6399993896484,0.0,52.2799987792969,6.65999984741211,0.0,25.4799995422363,0.0,0.0,631.722045898438,586.84375,593.255126953125,97.1211853027344,34.3746032714844,12.8822822570801,250.0,96.193359375,2271.0,0.0,1560.0,200.0,0.0,763.0,0.0,0.0,49.4356002807617,47.8915939331055,49.2578125,13.8050842285156,12.6206665039063,6.09976959228516,0.0,0.0
44,BP 110/02 (717221),ZSK 70.5,22010695,18:00,76.61,3.48,22.1,47.72,19.09.2022 09:00:00,20.09.2022 01:00:00,2022-09-19 18:00:00,2022-09-19 18:00:53,185.5,185.8,169.5,144.4,144.8,145.1,187.0,162.5,99.9,173.0,155.8,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,800.111328125,800.0,480.594299316406,0.0,309.605651855469,6.40109443664551,0.0,3.19495725631714,0.0,0.0,480.799987792969,0.0,309.600006103516,6.40000057220459,0.0,3.19999980926514,0.0,0.0,358.8,360.0,74.1,199.8,172.4,3.9,70.3999938964844,0.0,56.4000015258789,7.4399995803833,0.0,9.61999893188477,0.0,0.0,683.637084960938,430.10205078125,547.483032226563,85.6023406982422,28.028263092041,33.5643768310547,94.3487854003906,65.5418090820313,2112.0,0.0,1689.0,460.0,0.0,288.0,0.0,0.0,47.7784881591797,1.25310134887695,51.0896911621094,15.5235748291016,40.4332275390625,7.00057601928711,0.0,0.0
45,BP 110/02 (717221),ZSK 70.4,22010695,6:00,77.0,3.01,20.57,44.45,20.09.2022 01:00:00,20.09.2022 16:10:00,2022-09-20 06:00:00,2022-09-20 06:00:48,185.2,186.0,169.4,144.9,144.9,145.7,165.5,154.3,100.1,166.4,151.7,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,142.0,800.032958984375,800.000061035156,481.448974609375,0.0,309.007446289062,6.38547801971436,0.0,3.20658493041992,0.0,0.0,480.799987792969,0.0,309.600006103516,6.40000057220459,0.0,3.20000028610229,0.0,0.0,359.9,360.0,73.4,27.4,212.4,5.1,75.0399932861328,0.0,51.9799957275391,6.85999965667725,0.0,24.7799987792969,0.0,0.0,635.087646484375,586.84375,601.093139648438,96.3106689453125,34.3746032714844,12.8725032806396,250.0,96.193359375,2262.0,0.0,1558.0,204.0,0.0,743.0,0.0,0.0,49.9411163330078,47.9242095947266,46.3279876708984,20.3216323852539,12.4443664550781,9.00548553466797,0.0,0.0
46,BP 110/02 (717221),ZSK 70.5,22010695,6:00,75.86,3.89,22.29,48.77,20.09.2022 01:00:00,20.09.2022 16:10:00,2022-09-20 06:00:00,2022-09-20 06:00:58,184.8,185.3,170.4,145.6,144.7,145.0,185.9,159.5,100.2,173.2,156.0,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,799.832275390625,800.0,480.796142578125,0.0,309.443603515625,6.40342235565186,0.0,3.18908452987671,0.0,0.0,480.799987792969,0.0,309.600006103516,6.40000057220459,0.0,3.19999980926514,0.0,0.0,358.8,360.0,72.1,200.8,172.9,3.7,70.0999908447266,0.0,55.6199951171875,7.59999942779541,0.0,9.61999893188477,0.0,0.0,684.7412109375,430.10205078125,559.19482421875,84.1138153076172,28.028263092041,33.4642562866211,94.3487854003906,65.5418090820313,2102.0,0.0,1667.0,468.0,0.0,288.0,0.0,0.0,48.6031036376953,1.17000198364258,46.34326171875,19.2802505493164,40.2965774536133,8.94375228881836,0.0,0.0
47,BP 110/02 (717221),ZSK 70.4,22010696,6:00,77.09,3.25,21.53,46.3,20.09.2022 16:10:00,21.09.2022 06:45:00,2022-09-21 06:00:00,2022-09-21 06:00:49,184.8,184.7,170.4,145.0,145.0,145.0,165.1,155.4,100.1,165.6,150.6,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,142.0,800.277404785156,800.000061035156,481.080444335938,0.0,309.599975585937,6.40086174011231,0.0,3.19610071182251,0.0,0.0,480.799987792969,0.0,309.600006103516,6.40000057220459,0.0,3.20000028610229,0.0,0.0,360.8,360.0,71.7,26.5,212.2,5.3,76.5599975585937,0.0,50.5,6.9399995803833,0.0,24.1199989318848,0.0,0.0,627.385009765625,586.84375,615.0576171875,93.1638793945312,34.3746032714844,13.4982376098633,250.0,96.193359375,2301.0,0.0,1515.0,205.0,0.0,724.0,0.0,0.0,43.7024536132813,47.9682464599609,59.6322937011719,17.181510925293,12.1012916564941,7.73192596435547,0.0,0.0
48,BP 110/02 (717221),ZSK 70.4,22010698,6:45,76.85,3.32,21.23,45.96,21.09.2022 06:45:00,22.09.2022 07:00:00,2022-09-21 06:45:00,2022-09-21 06:45:49,184.2,184.4,169.9,144.9,144.8,144.2,164.8,154.5,99.9,165.9,150.5,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,142.0,800.500549316406,800.000061035156,480.802185058594,0.0,310.090698242188,6.40385055541992,0.0,3.2038083076477,0.0,0.0,480.799987792969,0.0,309.600006103516,6.40000057220459,0.0,3.20000028610229,0.0,0.0,361.0,360.0,71.5,25.4,212.0,5.2,76.1799926757813,0.0,51.1999969482422,6.73999977111816,0.0,23.2399978637695,0.0,0.0,631.5302734375,586.84375,606.654418945313,95.9122161865234,34.3746032714844,13.6605682373047,250.0,96.193359375,2283.0,0.0,1540.0,202.0,0.0,695.0,0.0,0.0,53.1785202026367,47.958625793457,61.5936279296875,19.3263778686523,12.1031074523926,9.28058433532715,0.0,0.0
49,BP 110/02 (717221),ZSK 70.5,22010698,6:45,75.73,4.21,22.59,49.66,21.09.2022 06:45:00,22.09.2022 11:45:00,2022-09-21 06:45:00,2022-09-21 06:45:57,184.9,185.0,169.5,144.4,145.1,144.9,184.7,155.2,100.3,170.8,153.7,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,800.141479492187,800.0,480.786499023438,0.0,309.749206542969,6.39854907989502,0.0,3.20719051361084,0.0,0.0,480.799987792969,0.0,309.600006103516,6.40000057220459,0.0,3.19999980926514,0.0,0.0,357.7,360.0,74.9,199.7,170.1,3.8,72.3999938964844,0.0,55.379997253418,8.47999954223633,0.0,10.1399993896484,0.0,0.0,664.42626953125,430.10205078125,565.062133789063,75.2929077148437,28.028263092041,30.8603706359863,94.3487854003906,65.5418090820313,2172.0,0.0,1659.0,526.0,0.0,303.0,0.0,0.0,51.5284194946289,0.819000244140625,44.7405242919922,21.5925979614258,40.0594787597656,10.1446514129639,0.0,0.0
50,BP 110/02 (717221),ZSK 70.4,22010697,18:00,76.73,3.35,21.54,46.58,23.09.2022 06:05:00,23.09.2022 21:45:00,2022-09-23 18:00:00,2022-09-23 18:00:56,184.5,183.6,169.3,145.0,145.0,145.0,164.9,155.5,99.9,165.3,149.6,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,142.0,800.072570800781,800.000061035156,480.950500488281,0.0,309.530456542969,6.39419651031494,0.0,3.21400547027588,0.0,0.0,480.799987792969,0.0,309.600006103516,6.40000057220459,0.0,3.20000028610229,0.0,0.0,358.4,360.0,74.6,29.0,212.6,5.2,78.4799957275391,0.0,50.8199996948242,7.42000007629395,0.0,25.0599975585938,0.0,0.0,606.458374023438,586.84375,606.930419921875,85.7787322998047,34.3746032714844,12.6577301025391,250.0,96.193359375,2354.0,0.0,1523.0,222.0,0.0,751.0,0.0,0.0,42.9333190917969,0.102802276611328,52.4302673339844,19.2455749511719,11.4977035522461,10.1963729858398,0.0,0.0
51,BP 110/02 (717231),ZSK 70.9,22010748,18:00,73.55,5.09,24.3,54.51,10.10.2022 08:15:00,11.10.2022 10:30:00,2022-10-10 18:00:00,2022-10-10 18:00:54,185.0,184.0,169.300003051758,144.899993896484,144.100006103516,146.0,164.5,158.600006103516,102.599998474121,180.800003051758,170.600006103516,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,808.312255859375,808.000061035156,480.755462646484,0.0,310.033355712891,6.30885601043701,0.0,3.192946434021,0.0,7.99788236618042,480.799987792969,0.0,309.600006103516,6.40000009536743,0.0,3.20000004768372,0.0,7.99999952316284,359.8388671875,360.0,85.0048828125,23.7999992370605,213.600006103516,22.2945594787598,48.3046340942383,0.0,52.4981079101562,3.44906711578369,0.0,9.20608425140381,0.0,22.1504764556885,995.10009765625,406.699981689453,589.135620117188,189.471908569336,47.2274284362793,35.0015182495117,37.6777153015137,36.1682586669922,1449.0,0.0,1574.0,103.0,0.0,276.0,0.0,664.0,55.0990028381348,-0.0550000034272671,52.9820022583008,9.77000045776367,30.5430011749268,6.63200044631958,0.0,36.1630020141602
52,BP 110/02 (717231),ZSK 70.9,22010748,6:15,73.82,5.1,23.73,53.41,10.10.2022 08:15:00,11.10.2022 10:30:00,2022-10-11 06:15:00,2022-10-11 06:15:53,185.199996948242,185.300003051758,169.699996948242,143.699996948242,146.699996948242,145.899993896484,164.100006103516,153.0,101.300003051758,181.0,170.300003051758,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,808.729858398437,808.000061035156,481.111297607422,0.0,310.003082275391,6.41904783248901,0.0,3.19836592674255,0.0,7.99970483779907,480.799987792969,0.0,309.600006103516,6.40000009536743,0.0,3.20000004768372,0.0,7.99999952316284,359.80224609375,360.0,86.50634765625,22.2000007629395,213.300003051758,23.1047458648682,48.129768371582,0.0,52.4113578796387,3.53866004943848,0.0,7.93750858306885,0.0,22.521936416626,998.768920898438,406.699981689453,590.619201660156,180.141204833984,47.2274284362793,40.2740707397461,37.6777153015137,35.5609550476074,1443.0,0.0,1572.0,106.0,0.0,238.0,0.0,675.0,51.7870025634766,-0.0550000034272671,57.9740028381348,18.1909999847412,30.5140018463135,9.01200008392334,0.0,50.2700042724609
53,BP 110/02 (717231),ZSK 70.4,22010750,6:00,76.36,3.64,22.97,49.48,10.10.2022 08:15:00,11.10.2022 10:30:00,2022-10-11 06:00:00,2022-10-11 06:00:57,184.7,185.6,188.3,145.0,145.1,144.4,164.8,153.9,99.9,165.2,150.5,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,141.0,805.782165527344,805.0,520.072509765625,0.0,277.486572265625,0.0,4.99665641784668,3.19701337814331,0.0,0.0,520.0,0.0,276.799987792969,0.0,5.0,3.20000004768372,0.0,0.0,360.5,360.0,70.5,15.8,210.0,5.1,53.5800018310547,0.0,45.0999984741211,0.0,14.1000003814697,22.2599983215332,0.0,0.0,970.567993164062,645.090454101563,609.960205078125,87.3882293701172,36.1984710693359,14.6357326507568,250.0,96.193359375,1606.0,0.0,1352.0,0.0,425.0,668.0,0.0,0.0,51.4454345703125,10.8142356872559,56.8533020019531,0.0621833801269531,25.2313499450684,9.7205753326416,0.0,0.0
54,BP 110/02 (7172231),ZSK 70.5,22010750,6:00,74.83,4.64,23.62,52.26,10.10.2022 08:15:00,11.10.2022 10:30:00,2022-10-11 06:00:00,2022-10-11 06:00:51,184.1,184.7,170.3,144.5,145.0,143.2,191.9,161.0,99.9,170.3,152.1,185.0,185.0,170.0,145.0,145.0,145.0,165.0,156.0,100.0,150.0,140.0,805.755920410156,805.003295898437,520.051147460937,0.0,277.555908203125,0.0,5.09314632415772,3.22226667404175,0.0,0.0,520.0,0.0,276.803283691406,0.0,5.0,3.20000004768372,0.0,0.0,357.9,360.0,75.8,197.9,170.0,4.1,67.4400024414063,0.0,48.6999969482422,0.0,20.6800003051758,9.39999961853027,0.0,0.0,770.22021484375,422.029418945313,563.595825195312,73.6753997802734,24.3856925964355,33.8090744018555,94.3487854003906,65.5418090820313,2022.0,0.0,1469.0,0.0,608.0,282.0,0.0,0.0,43.3259048461914,0.62445068359375,55.2046813964844,-0.189281463623047,28.6288070678711,9.28500175476074,0.0,0.0
55,BP 110/02 (717231),ZSK 70.4,22010751,6:00,77.23,3.21,22.13,47.24,12.10.2022 04:25:00,13.10.2022 01:40:00,2022-10-12 06:00:00,2022-10-12 06:01:00,185.7,185.8,189.8,145.0,145.2,143.5,164.7,154.8,100.0,164.7,150.7,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,143.0,805.40185546875,805.0,519.998413085937,0.0,277.226989746094,0.0,4.97791481018066,3.19857597351074,0.0,0.0,520.0,0.0,276.799987792969,0.0,5.0,3.20000004768372,0.0,0.0,360.3,360.0,71.2,15.3,210.8,5.2,63.5,0.0,44.7799987792969,0.0,14.0799999237061,21.8600006103516,0.0,0.0,816.149780273438,645.090454101563,613.956420898438,87.3882293701172,36.0007019042969,14.629150390625,250.0,96.193359375,1904.0,0.0,1344.0,0.0,419.0,655.0,0.0,0.0,51.4544906616211,10.885627746582,56.2891235351563,0.0624122619628906,23.3419570922852,10.4920825958252,0.0,0.0
56,BP 110/02 (717231),ZSK 70.9,22010751,6:00,75.88,4.12,22.53,49.39,12.10.2022 10:45:00,13.10.2022 00:00:00,2022-10-13 06:00:00,2022-10-13 06:00:55,180.0,185.5,171.399993896484,147.399993896484,146.800003051758,146.100006103516,165.300003051758,153.800003051758,98.0999984741211,179.699996948242,170.300003051758,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,807.943603515625,807.968383789063,480.912872314453,0.0,309.670074462891,6.37023973464966,0.0,3.17596197128296,0.0,7.99433183670044,480.799957275391,0.0,309.600006103516,6.40000057220459,0.0,3.16831660270691,0.0,8.0,359.8388671875,360.0,84.04541015625,25.2000007629395,213.399993896484,23.3289928436279,46.3426170349121,0.0,52.0847434997559,8.10029602050781,0.0,8.91273498535156,0.0,22.8485317230225,1038.37939453125,406.699981689453,594.805908203125,79.882438659668,47.2274284362793,35.6001243591309,37.6777153015137,35.0825347900391,1390.0,0.0,1562.0,243.0,0.0,267.0,0.0,685.0,54.5110015869141,-0.0550000034272671,45.9700012207031,14.1720008850098,30.2290019989014,8.31800079345703,0.0,30.064001083374
57,BP 110/02 (717231),ZSK 70.4,22010750,18:00,76.74,3.43,21.56,46.69,12.10.2022 10:45:00,13.10.2022 00:00:00,2022-10-12 18:00:00,2022-10-12 18:00:52,185.6,185.3,193.3,145.2,145.1,145.7,165.1,155.5,100.1,169.7,155.2,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,801.014709472656,800.000061035156,480.964477539063,0.0,310.181701660156,6.40446758270264,0.0,3.18931150436401,0.0,0.0,480.799987792969,0.0,309.600006103516,6.40000057220459,0.0,3.20000028610229,0.0,0.0,359.7,360.0,72.2,26.9,215.2,5.0,50.4799957275391,0.0,50.879997253418,8.57999992370606,0.0,22.7799987792969,0.0,0.0,952.003295898438,645.090454101563,602.055053710938,74.5828857421875,36.3119888305664,13.8271541595459,250.0,96.193359375,1514.0,0.0,1526.0,257.0,0.0,680.0,0.0,0.0,44.6944732666016,10.8077735900879,54.7549743652344,14.0618095397949,21.2414855957031,10.4006843566895,0.0,0.0
58,BP 110/02 (717231),ZSK 70.9,22010750,18:00,75.11,4.26,23.0,50.71,12.10.2022 10:45:00,13.10.2022 00:00:00,2022-10-12 18:00:00,2022-10-12 18:00:58,185.0,183.5,168.600006103516,147.5,144.399993896484,145.699996948242,165.100006103516,152.0,100.900001525879,180.0,170.100006103516,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,807.836364746094,808.000061035156,480.799987792969,0.0,309.439544677734,6.39810562133789,0.0,3.19972133636475,0.0,7.99983549118042,480.799987792969,0.0,309.600006103516,6.40000009536743,0.0,3.20000004768372,0.0,7.99999952316284,359.912109375,360.0,83.69384765625,23.3999996185303,211.199996948242,22.9456024169922,51.4698677062988,0.0,52.1642799377441,7.85616779327393,0.0,8.82413196563721,0.0,22.4332580566406,928.153564453125,406.699981689453,593.6357421875,81.1233901977539,47.2274284362793,36.2816047668457,37.6777153015137,35.686824798584,1544.0,0.0,1564.0,235.0,0.0,264.0,0.0,672.0,71.818000793457,-0.0550000034272671,49.7200012207031,11.8770008087158,30.2560005187988,8.62900066375732,0.0,37.742000579834
